                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                  1.064,                0.64004,                0.87196,                0.83878,                0.76509,                0.79394,                0.52716,                 1.0459,                0.65719,                 0.8986,             0.00048114,             0.00048114,             0.00048114
                     70,                 1.0541,                0.63244,                 0.8767,                 0.8397,                0.76252,                0.79314,                 0.5175,                 1.0803,                0.63992,                 0.9028,               0.000467,               0.000467,               0.000467
                     71,                 1.0613,                0.63398,                0.87153,                0.91652,                0.72489,                0.79532,                0.50489,                 1.1412,                0.66363,                0.90997,             0.00045285,             0.00045285,             0.00045285
                     72,                 1.1384,                0.66279,                0.86604,                 0.9224,                0.75735,                0.79697,                0.52629,                 1.0857,                0.66322,                0.90266,              0.0004387,              0.0004387,              0.0004387
                     73,                 1.0857,                0.63374,                 0.8782,                0.90493,                0.76797,                0.80234,                 0.5284,                 1.0589,                0.63863,                0.89907,             0.00042456,             0.00042456,             0.00042456
                     74,                 1.0999,                0.64059,                0.88665,                0.89847,                0.74472,                0.80181,                0.53556,                 1.0197,                0.62898,                0.89807,             0.00041041,             0.00041041,             0.00041041
                     75,                 1.0057,                0.62085,                0.86069,                0.92582,                0.75397,                 0.8014,                0.52028,                0.99071,                0.60061,                0.89138,             0.00039626,             0.00039626,             0.00039626
                     76,                 1.0726,                0.61853,                0.86777,                0.94975,                0.75059,                 0.8025,                0.51729,                 1.0024,                0.62863,                0.89693,             0.00038211,             0.00038211,             0.00038211
                     77,                 1.0129,                0.59952,                 0.8626,                0.94709,                0.74414,                0.80085,                0.52324,                0.98477,                0.62057,                0.89405,             0.00036797,             0.00036797,             0.00036797
                     78,                 1.0026,                0.61091,                0.85302,                0.87905,                0.75892,                0.80262,                0.51549,                 1.0122,                0.63054,                0.89857,             0.00035382,             0.00035382,             0.00035382
                     79,                 1.0068,                0.63574,                0.88023,                0.95327,                0.70821,                0.80779,                0.50546,                 1.0777,                0.64571,                0.91036,             0.00033967,             0.00033967,             0.00033967
                     80,                 1.0571,                0.61701,                0.87187,                0.93739,                0.73387,                0.81037,                0.49608,                 1.0249,                0.62025,                0.90185,             0.00032553,             0.00032553,             0.00032553
                     81,                 1.0705,                0.63229,                0.86049,                 0.8796,                0.77511,                0.80948,                0.49789,                  1.003,                 0.6222,                0.89837,             0.00031138,             0.00031138,             0.00031138
                     82,                0.98543,                0.60351,                0.86409,                0.86339,                0.78389,                0.80368,                 0.4967,                0.99238,                0.62131,                0.89341,             0.00029723,             0.00029723,             0.00029723
                     83,                 1.0781,                0.61499,                  0.865,                0.90365,                0.79167,                0.81187,                0.50789,                 1.0058,                0.61957,                0.89542,             0.00028308,             0.00028308,             0.00028308
                     84,                 1.0085,                0.61229,                0.84803,                0.92087,                 0.7935,                0.81798,                0.52698,                0.99763,                0.61038,                0.89688,             0.00026894,             0.00026894,             0.00026894
                     85,                 1.0857,                0.61484,                0.87216,                0.92719,                0.76613,                 0.8142,                0.53796,                0.96317,                0.60116,                0.89061,             0.00025479,             0.00025479,             0.00025479
                     86,                 1.0498,                0.64732,                0.87786,                0.92831,                0.74986,                0.80813,                0.53132,                0.95996,                0.60008,                0.89005,             0.00024064,             0.00024064,             0.00024064
                     87,                 1.0358,                0.62162,                0.86451,                0.96572,                0.72809,                0.81004,                0.53547,                0.97764,                0.62359,                0.89116,              0.0002265,              0.0002265,              0.0002265
                     88,                 1.0366,                0.60956,                0.86569,                0.92468,                 0.7451,                0.80297,                0.52733,                0.94458,                 0.5956,                0.88476,             0.00021235,             0.00021235,             0.00021235
                     89,                0.93284,                0.57386,                0.86701,                0.94903,                0.72262,                0.79662,                 0.5267,                0.94943,                0.61562,                0.88591,              0.0001982,              0.0001982,              0.0001982
                     90,                 0.9977,                0.60003,                0.85979,                0.95761,                0.72431,                0.79436,                0.52605,                0.98334,                0.61833,                0.89003,             0.00018406,             0.00018406,             0.00018406
                     91,                0.86941,                0.66019,                0.78922,                0.92483,                0.75307,                0.80693,                0.52869,                0.99788,                0.63687,                0.89396,             0.00016991,             0.00016991,             0.00016991
                     92,                0.86461,                0.57871,                0.79995,                0.87737,                 0.7592,                0.80587,                0.52498,                0.99951,                 0.6516,                0.89784,             0.00015576,             0.00015576,             0.00015576
                     93,                0.95133,                0.58549,                0.84675,                0.82825,                0.74841,                0.79653,                0.52202,                0.97865,                  0.648,                0.89729,             0.00014161,             0.00014161,             0.00014161
                     94,                0.90014,                0.58096,                0.83809,                0.88366,                0.76891,                0.80709,                0.53055,                0.97339,                0.65135,                0.89873,             0.00012747,             0.00012747,             0.00012747
                     95,                0.91659,                0.58797,                0.85914,                 0.9331,                0.75846,                0.80975,                0.53534,                0.95958,                0.62662,                0.89726,             0.00011332,             0.00011332,             0.00011332
                     96,                0.93769,                0.58323,                0.85025,                0.94076,                0.75392,                0.80471,                  0.533,                0.94863,                0.61698,                0.89365,             9.9173e-05,             9.9173e-05,             9.9173e-05
                     97,                0.87201,                0.57747,                0.83718,                0.85294,                0.79167,                0.80022,                0.53484,                 0.9524,                0.62139,                0.89162,             8.5026e-05,             8.5026e-05,             8.5026e-05
                     98,                0.91281,                0.58833,                 0.8448,                0.85444,                0.76418,                0.79328,                0.52877,                0.97047,                0.62396,                0.89108,             7.0878e-05,             7.0878e-05,             7.0878e-05
                     99,                0.88549,                0.57436,                0.84827,                0.88536,                0.75739,                0.79564,                0.52964,                0.98086,                0.61841,                0.89199,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    100,                0.88865,                 0.5613,                0.83792,                  0.889,                0.78656,                0.79887,                0.53838,                0.97522,                0.60782,                 0.8915,             4.2584e-05,             4.2584e-05,             4.2584e-05
