fitness,lr0,lrf,momentum,weight_decay,warmup_epochs,warmup_momentum,box,cls,dfl,hsv_h,hsv_s,hsv_v,degrees,translate,scale,shear,perspective,flipud,fliplr,bgr,mosaic,mixup,copy_paste
0.42997,0.01212,0.01169,0.7841,0.0003,2.96618,0.71969,5.03313,0.37345,1.5828,0.011,0.54417,0.40304,0.0,0.07196,0.37124,0.0,0.0,0.0,0.42198,0.0,0.89361,0.0,0.0
0.13094,0.01102,0.01112,0.87426,0.00039,3.38683,0.80117,6.24021,0.43932,1.42169,0.01047,0.61025,0.43654,0.0,0.07586,0.38393,0.0,0.0,0.0,0.29795,0.0,0.90681,0.0,0.0
0.13189,0.01212,0.01169,0.84286,0.0004,3.11603,0.69535,5.59606,0.54865,1.15132,0.01388,0.6143,0.40401,0.0,0.08594,0.37671,0.0,0.0,0.0,0.47873,0.0,0.93858,0.0,0.0
0.26045,0.012,0.01167,0.84339,0.0004,3.11603,0.69535,6.38252,0.59577,1.2738,0.01249,0.61052,0.40244,0.0,0.08701,0.37832,0.0,0.0,0.0,0.43552,0.0,0.93858,0.0,0.0
0.17913,0.00868,0.01265,0.7,0.00033,2.70138,0.70621,5.11171,0.43748,1.56073,0.01529,0.59305,0.47178,0.0,0.05436,0.43589,0.0,0.0,0.0,0.45283,0.0,0.8967,0.0,0.0
0.37775,0.01179,0.0118,0.84286,0.00044,3.11603,0.59253,6.88435,0.62632,1.2537,0.012,0.6143,0.32899,0.0,0.08319,0.37808,0.0,0.0,0.0,0.38826,0.0,1.0,0.0,0.0
0.37399,0.01165,0.01018,0.73551,0.00031,3.41053,0.6184,5.70488,0.47175,1.23606,0.00933,0.34204,0.40401,0.0,0.05452,0.36512,0.0,0.0,0.0,0.38001,0.0,0.88523,0.0,0.0
0.51788,0.00967,0.01187,0.78674,0.00021,3.03666,0.81758,5.25473,0.35605,1.53431,0.01101,0.51982,0.49718,0.0,0.06107,0.37808,0.0,0.0,0.0,0.43225,0.0,0.88523,0.0,0.0
0.36244,0.01352,0.00801,0.84286,0.0005,2.25656,0.69535,6.79685,0.43482,1.29391,0.01463,0.6592,0.36902,0.0,0.09384,0.39871,0.0,0.0,0.0,0.32191,0.0,0.84941,0.0,0.0
0.35252,0.01312,0.01169,0.7956,0.0004,3.11603,0.69535,6.53301,0.59756,1.69498,0.01264,0.6143,0.46935,0.0,0.08494,0.37808,0.0,0.0,0.0,0.42485,0.0,0.9366,0.0,0.0
0.48021,0.00966,0.01194,0.78568,0.00021,3.03981,0.81517,5.26887,0.35658,1.54012,0.01105,0.52153,0.49814,0.0,0.06133,0.37808,0.0,0.0,0.0,0.43225,0.0,0.88324,0.0,0.0
0.21752,0.00974,0.01046,0.8427,0.00021,2.71643,0.95,3.78179,0.3527,1.44914,0.00909,0.53978,0.34485,0.0,0.06107,0.21269,0.0,0.0,0.0,0.42721,0.0,0.88523,0.0,0.0
0.42019,0.01208,0.01169,0.78873,0.0003,2.94844,0.69259,5.03313,0.36399,1.56858,0.01112,0.54417,0.41011,0.0,0.07422,0.37808,0.0,0.0,0.0,0.42586,0.0,0.88558,0.0,0.0
0.38044,0.0104,0.01284,0.76405,0.00021,3.27385,0.81758,5.04255,0.35605,1.38893,0.01084,0.50328,0.47741,0.0,0.06107,0.37808,0.0,0.0,0.0,0.43225,0.0,0.91941,0.0,0.0
0.40041,0.00784,0.01382,0.77077,0.00017,2.3888,0.66752,5.38055,0.38063,1.59838,0.00908,0.62912,0.54955,0.0,0.06623,0.31449,0.0,0.0,0.0,0.40734,0.0,0.90726,0.0,0.0
0.17444,0.01017,0.01151,0.78674,0.00021,3.60101,0.58865,5.25473,0.37132,1.53431,0.01544,0.51982,0.5017,0.0,0.04939,0.25823,0.0,0.0,0.0,0.43225,0.0,1.0,0.0,0.0
0.28641,0.01165,0.00892,0.79991,0.00032,1.44508,0.4967,5.20203,0.47297,1.60361,0.01191,0.42339,0.41262,0.0,0.09384,0.32353,0.0,0.0,0.0,0.48848,0.0,0.73675,0.0,0.0
0.38136,0.01007,0.0111,0.80188,0.00021,3.03666,0.81758,5.16037,0.35605,1.52962,0.01122,0.57438,0.47552,0.0,0.06307,0.34353,0.0,0.0,0.0,0.4379,0.0,0.93757,0.0,0.0
0.39459,0.0122,0.01102,0.86849,0.00044,3.01901,0.75861,6.75253,0.6332,1.02495,0.0139,0.48129,0.41858,0.0,0.08594,0.36471,0.0,0.0,0.0,0.44722,0.0,0.98102,0.0,0.0
0.34022,0.00898,0.01308,0.78674,0.00021,3.2125,0.71285,4.49215,0.27549,1.52307,0.01101,0.41487,0.49718,0.0,0.06151,0.25157,0.0,0.0,0.0,0.49717,0.0,0.6973,0.0,0.0
0.2117,0.0123,0.01055,0.78674,0.00026,3.61566,0.73844,4.74416,0.33673,1.5775,0.01185,0.50159,0.43569,0.0,0.07052,0.37808,0.0,0.0,0.0,0.43872,0.0,1.0,0.0,0.0
0.35494,0.01212,0.01197,0.78516,0.00029,2.71067,0.69218,4.97937,0.3662,1.65121,0.01131,0.53534,0.40401,0.0,0.07293,0.40784,0.0,0.0,0.0,0.43225,0.0,0.85856,0.0,0.0
0.41071,0.01039,0.01183,0.78604,0.00026,2.11279,0.59162,3.72459,0.3662,1.34345,0.01285,0.5383,0.40401,0.0,0.06257,0.28568,0.0,0.0,0.0,0.44345,0.0,1.0,0.0,0.0
0.3579,0.01211,0.01151,0.84286,0.0004,3.05823,0.69535,6.62998,0.59667,1.29452,0.01252,0.61046,0.39816,0.0,0.08456,0.37873,0.0,0.0,0.0,0.4323,0.0,0.94828,0.0,0.0
0.29407,0.00963,0.01177,0.79017,0.00021,2.98306,0.81758,5.46441,0.35781,1.53801,0.01088,0.51982,0.49419,0.0,0.06158,0.38988,0.0,0.0,0.0,0.43225,0.0,0.8866,0.0,0.0
0.43522,0.00567,0.01226,0.78674,0.00018,3.03666,0.81758,5.39227,0.41277,1.52075,0.01178,0.48734,0.3957,0.0,0.05577,0.40701,0.0,0.0,0.0,0.47114,0.0,0.72998,0.0,0.0
0.13803,0.0131,0.01588,0.78674,0.00029,2.57468,0.59615,4.80743,0.28854,1.95385,0.00819,0.62271,0.40401,0.0,0.08843,0.31017,0.0,0.0,0.0,0.41305,0.0,1.0,0.0,0.0
0.10302,0.01212,0.0094,0.84286,0.00034,2.57905,0.63052,6.11486,0.49911,1.00288,0.01231,0.67188,0.41773,0.0,0.08552,0.33405,0.0,0.0,0.0,0.47198,0.0,0.97019,0.0,0.0
0.42618,0.01205,0.01168,0.78682,0.0003,2.99001,0.69535,5.01712,0.3662,1.5535,0.011,0.54417,0.40597,0.0,0.07223,0.37663,0.0,0.0,0.0,0.43225,0.0,0.89131,0.0,0.0
0.50545,0.00605,0.01011,0.79784,0.00021,3.03666,0.74898,5.12265,0.35605,1.51984,0.01153,0.53562,0.49718,0.0,0.06022,0.34695,0.0,0.0,0.0,0.38966,0.0,0.98897,0.0,0.0
0.22658,0.00982,0.01187,0.78674,0.00021,3.03666,0.81672,5.11285,0.35524,1.53913,0.01111,0.51907,0.49898,0.0,0.06107,0.38718,0.0,0.0,0.0,0.43083,0.0,0.86529,0.0,0.0
0.35168,0.00955,0.01187,0.81284,0.00021,3.42802,0.85162,5.25473,0.39325,1.50548,0.00931,0.69958,0.44369,0.0,0.05965,0.29898,0.0,0.0,0.0,0.46434,0.0,0.78788,0.0,0.0
0.21626,0.00899,0.01144,0.78674,0.00021,2.52709,0.81758,5.25473,0.39237,1.70909,0.00962,0.51982,0.49718,0.0,0.05613,0.4082,0.0,0.0,0.0,0.43892,0.0,0.95061,0.0,0.0
0.41783,0.01156,0.00857,0.78644,0.00019,2.6375,0.7985,4.29385,0.25855,1.53431,0.01159,0.54953,0.49718,0.0,0.06693,0.39433,0.0,0.0,0.0,0.41366,0.0,1.0,0.0,0.0
0.31461,0.01212,0.01169,0.86754,0.0004,3.70494,0.84375,5.9835,0.547,1.31562,0.01231,0.62175,0.40401,0.0,0.07859,0.33518,0.0,0.0,0.0,0.53176,0.0,1.0,0.0,0.0
0.22621,0.00601,0.01018,0.8026,0.00021,3.01639,0.73954,5.09283,0.3556,1.4915,0.01146,0.53724,0.50835,0.0,0.0604,0.34695,0.0,0.0,0.0,0.3943,0.0,1.0,0.0,0.0
0.40226,0.01016,0.01187,0.81148,0.00022,4.34847,0.92356,6.90695,0.35605,1.63555,0.00745,0.53409,0.57463,0.0,0.05702,0.3651,0.0,0.0,0.0,0.36514,0.0,0.88523,0.0,0.0
0.25042,0.01156,0.01167,0.81661,0.00035,2.96557,0.78395,5.03313,0.29667,1.56073,0.00605,0.51761,0.31869,0.0,0.08505,0.36353,0.0,0.0,0.0,0.4842,0.0,0.76355,0.0,0.0
0.15586,0.01433,0.01118,0.83848,0.00042,3.25293,0.6287,5.54493,0.59504,1.15363,0.01024,0.6143,0.40401,0.0,0.0927,0.51513,0.0,0.0,0.0,0.38074,0.0,1.0,0.0,0.0
0.24925,0.01238,0.01158,0.84286,0.00042,3.72539,0.73282,6.49383,0.59504,1.29391,0.01237,0.6143,0.38024,0.0,0.08154,0.30714,0.0,0.0,0.0,0.42708,0.0,0.96028,0.0,0.0
0.15583,0.01346,0.01298,0.78674,0.00031,2.86514,0.78257,5.29888,0.3662,1.56073,0.01309,0.54417,0.42802,0.0,0.07734,0.37808,0.0,0.0,0.0,0.43225,0.0,0.86027,0.0,0.0
0.4558,0.01202,0.01169,0.78805,0.0003,2.98254,0.69624,5.13541,0.3662,1.56116,0.01109,0.55848,0.4072,0.0,0.07311,0.38691,0.0,0.0,0.0,0.43225,0.0,0.86388,0.0,0.0
0.46738,0.01236,0.01169,0.80228,0.00031,3.16477,0.69535,4.91926,0.3662,1.57282,0.011,0.553,0.40401,0.0,0.07898,0.34877,0.0,0.0,0.0,0.44741,0.0,0.85348,0.0,0.0
0.36687,0.01282,0.01222,0.80493,0.00034,3.29338,0.70952,6.479,0.3662,1.56073,0.01118,0.45492,0.4647,0.0,0.06939,0.37808,0.0,0.0,0.0,0.43225,0.0,0.90152,0.0,0.0
0.29823,0.01136,0.01101,0.80347,0.00021,3.04644,0.82377,5.25473,0.40548,1.5555,0.01125,0.54492,0.49718,0.0,0.06848,0.37808,0.0,0.0,0.0,0.40915,0.0,0.88523,0.0,0.0
0.43051,0.01101,0.01169,0.84286,0.00044,2.90563,0.69535,6.4527,0.58498,1.32344,0.01231,0.6143,0.40401,0.0,0.08594,0.36079,0.0,0.0,0.0,0.40247,0.0,0.93858,0.0,0.0
0.14363,0.00978,0.01283,0.79629,0.00021,3.10479,0.74943,5.45913,0.37888,1.53196,0.01225,0.51595,0.4985,0.0,0.05694,0.36982,0.0,0.0,0.0,0.45492,0.0,0.83935,0.0,0.0
0.22364,0.00594,0.01009,0.78557,0.00019,3.02525,0.79081,4.94831,0.32654,1.71557,0.01153,0.58252,0.41085,0.0,0.06022,0.35546,0.0,0.0,0.0,0.38966,0.0,1.0,0.0,0.0
0.16956,0.00844,0.00866,0.79784,0.00019,3.25212,0.692,4.53156,0.3277,1.69728,0.01101,0.4939,0.65006,0.0,0.06122,0.31241,0.0,0.0,0.0,0.38966,0.0,0.98897,0.0,0.0
0.36319,0.01554,0.01097,0.72691,0.00034,3.61144,0.69535,4.50588,0.25231,1.88168,0.01212,0.52249,0.40401,0.0,0.09351,0.2776,0.0,0.0,0.0,0.43225,0.0,0.88523,0.0,0.0
0.20481,0.00792,0.01279,0.78674,0.00021,3.57876,0.66174,5.25473,0.24992,1.53431,0.01341,0.51982,0.47922,0.0,0.06107,0.3699,0.0,0.0,0.0,0.37067,0.0,0.97303,0.0,0.0
0.37264,0.01026,0.01177,0.78674,0.00021,3.08344,0.81758,5.09808,0.3618,1.54459,0.0112,0.51569,0.48712,0.0,0.06311,0.36368,0.0,0.0,0.0,0.46446,0.0,0.93697,0.0,0.0
0.19745,0.00904,0.0122,0.78674,0.00023,2.40116,0.90504,4.73739,0.28956,2.00134,0.01018,0.34111,0.43515,0.0,0.04108,0.39691,0.0,0.0,0.0,0.44103,0.0,0.77295,0.0,0.0
0.43048,0.0157,0.01317,0.84616,0.00034,3.72833,0.89288,7.94238,0.8987,1.29391,0.00987,0.78608,0.40401,0.0,0.09451,0.40919,0.0,0.0,0.0,0.42554,0.0,0.93858,0.0,0.0
0.46062,0.00628,0.01011,0.79648,0.00021,3.13711,0.74571,5.12265,0.35264,1.51917,0.01141,0.53972,0.50612,0.0,0.05981,0.35402,0.0,0.0,0.0,0.39089,0.0,1.0,0.0,0.0
0.17386,0.01225,0.00981,0.82176,0.00044,2.93423,0.69535,6.53301,0.55204,1.21265,0.01231,0.68463,0.47423,0.0,0.078,0.40553,0.0,0.0,0.0,0.42276,0.0,1.0,0.0,0.0
